1	nfcorpus	PLAIN-23
2	nfcorpus	PLAIN-2470
3	nfcorpus	PLAIN-2520
4	nfcorpus	PLAIN-196
5	nfcorpus	PLAIN-2590
6	nfcorpus	PLAIN-78
7	nfcorpus	PLAIN-2610
8	nfcorpus	PLAIN-2750
9	nfcorpus	PLAIN-44
10	nfcorpus	PLAIN-68
11	nfcorpus	PLAIN-2620
12	nfcorpus	PLAIN-238
13	nfcorpus	PLAIN-270
14	nfcorpus	PLAIN-123
15	nfcorpus	PLAIN-2740
16	nfcorpus	PLAIN-2630
17	nfcorpus	PLAIN-153
18	nfcorpus	PLAIN-2430
19	nfcorpus	PLAIN-3161
20	nfcorpus	PLAIN-2770
21	nfcorpus	PLAIN-165
22	nfcorpus	PLAIN-33
23	nfcorpus	PLAIN-2890
24	nfcorpus	PLAIN-2660
25	nfcorpus	PLAIN-3181
26	nfcorpus	PLAIN-3281
27	nfcorpus	PLAIN-2550
28	nfcorpus	PLAIN-2
29	nfcorpus	PLAIN-102
30	nfcorpus	PLAIN-2490
31	nfcorpus	PLAIN-2580
32	nfcorpus	PLAIN-2780
33	nfcorpus	PLAIN-2940
34	nfcorpus	PLAIN-2480
35	nfcorpus	PLAIN-2880
36	nfcorpus	PLAIN-3472
37	nfcorpus	PLAIN-3191
38	nfcorpus	PLAIN-259
39	nfcorpus	PLAIN-3382
40	nfcorpus	PLAIN-3402
41	nfcorpus	PLAIN-291
42	nfcorpus	PLAIN-2900
43	nfcorpus	PLAIN-468
44	nfcorpus	PLAIN-2850
45	nfcorpus	PLAIN-430
46	nfcorpus	PLAIN-2760
47	nfcorpus	PLAIN-3292
48	nfcorpus	PLAIN-3131
49	nfcorpus	PLAIN-383
50	nfcorpus	PLAIN-441
51	msmarco	1114819
52	msmarco	168216
53	msmarco	1063750
54	msmarco	264014
55	msmarco	451602
56	msmarco	1112341
57	msmarco	104861
58	msmarco	1124210
59	msmarco	1117099
60	msmarco	47923
61	msmarco	148538
62	msmarco	915593
63	msmarco	87181
64	msmarco	1113437
65	msmarco	527433
66	msmarco	833860
67	msmarco	573724
68	msmarco	359349
69	msmarco	1114646
70	msmarco	1121402
71	msmarco	405717
72	msmarco	1110199
73	msmarco	1103812
74	msmarco	1129237
75	msmarco	962179
76	msmarco	207786
77	msmarco	1115776
78	msmarco	146187
79	msmarco	1121709
80	msmarco	855410
81	msmarco	183378
82	msmarco	156493
83	msmarco	489204
84	msmarco	443396
85	msmarco	87452
86	msmarco	131843
87	msmarco	490595
88	msmarco	182539
89	msmarco	130510
90	msmarco	19335
91	msmarco	1037798
92	fiqa	2348
93	fiqa	5993
94	fiqa	6005
95	fiqa	776
96	fiqa	6131
97	fiqa	6002
98	fiqa	3724
99	fiqa	3909
100	fiqa	4409
101	fiqa	5511
102	fiqa	10497
103	fiqa	2075
104	fiqa	2296
105	fiqa	5951
106	fiqa	2204
107	fiqa	2376
108	fiqa	2685
109	fiqa	5853
110	fiqa	6110
111	fiqa	6221
112	fiqa	8974
113	fiqa	11039
114	fiqa	2423
115	fiqa	2568
116	fiqa	2790
117	fiqa	3091
118	fiqa	3404
119	fiqa	3451
120	fiqa	3503
121	fiqa	4312
122	fiqa	4605
123	fiqa	6252
124	fiqa	6867
125	fiqa	8475
126	fiqa	10109
127	fiqa	89
128	fiqa	864
129	fiqa	1393
130	fiqa	1819
131	fiqa	2183
132	fiqa	2579
133	fiqa	3006
134	fiqa	3115
135	fiqa	3369
136	fiqa	3500
137	fiqa	3683
138	fiqa	3771
139	fiqa	4265
140	fiqa	4514
141	fiqa	4615
142	scidocs	e7ec9e900556d9d9e47b274911ad304bcf198256
143	scidocs	78495383450e02c5fe817e408726134b3084905d
144	scidocs	3a63667284dc8b9687ed1620406030bfe39af3c9
145	scidocs	ee9596725d1db17f2b1e2207dd3ea260343bfe4f
146	scidocs	a04b5b99f5d9d8748843e870536a4a9f65562012
147	scidocs	de8e80d409aaaa3244da4f2cb5b5bb053d453cee
148	scidocs	648678f1edab0d2139958070744b826d2b24c79e
149	scidocs	8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8
150	scidocs	3be10c45163c61dfb9f250412699b3f8cb0ada1d
151	scidocs	566c89a1ace18f57ac3212e6d62634b501990b31
152	scidocs	6c89453c09abde95d998f5acd244f00519472ee0
153	scidocs	74d4bf32242a3d22df63e0cd3c7b5a0038220cd2
154	scidocs	714c194a2fc326151b905270558aa137f9f22730
155	scidocs	c79b88a8d8ba491cead38b431703d84015153a8f
156	scidocs	b2a20116c0609e23d3adfeaa604500fddca66178
157	scidocs	8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1
158	scidocs	281b6888d5df1dddb350fac4e9be5c8272519109
159	scidocs	0a40663fdcf7c5fb7cfc459693116c41309e7eca
160	scidocs	8501e330d78391f4e690886a8eb8fac867704ea6
161	scidocs	beac53e8074b4822943a3374ff5e9fed98a891b8
162	scidocs	6ae4d0b388aa9262e80c3eedc1cb3e5f06842368
163	scidocs	7db20fcc1d71edc32c365f145148d24b9f1427a5
164	scidocs	335ad0ff82c728aca99fb0059c607cb18129526f
165	scidocs	04e4034344bda5c97015ea634e6eb1b65ef3a898
166	scidocs	271a4077c037b86fb7daf6bff3e66682322ff7d7
167	scidocs	3d23666c6d97d6ba3c86044d83c697821084bed6
168	scidocs	fd4537b92ab9fa7c653e9e5b9c4f815914a498c0
169	scidocs	191ea925c2115755b44380c99d84f4a1099b4dcd
170	scidocs	458f1428273254fc5dd399f3c104f507680ddd54
171	scidocs	84424eee012089dac9414979f0cb1465c97c4408
172	scidocs	5bb6b779de7929c573f39cd84169cafbd72e5bae
173	scidocs	7b6652910c5cc0df9ff6bc91912a02e58a742d26
174	scidocs	df0ef17f63582603dafb1ac5c489dec1416ecbf4
175	scidocs	f2d5039b55d626ef5466a80e950bddd5cc1819d4
176	scidocs	7492683af60d02dbd658acdc61249571f8c20fc8
177	scidocs	f7f32e86c23a902ac55fba8b8191026f563bec5b
178	scidocs	a22e737d38a1bc671893a7ed341aba436571097a
179	scidocs	4b80771429b786ea87740738378ba1eb1504a57f
180	scidocs	ac58b487e864afafe71c6158553eed10fbc8eef5
181	scidocs	30c9a7660281ad8e4538ff9beb20282c74fac810
182	scidocs	129397ed6557da93db5ba18cf112ee7b0a7927d8
183	scidocs	1a66df57f88e689438d505474eff73e3a9180c5b
184	scidocs	e00ab75a8aa637d9c4c5c020e9f2c54b31528031
185	scidocs	7707c7aac35a4d206eb061305256452051ae4dcf
186	scidocs	23386571ed332e4a465c0a6fa899f310caa217c8
187	scidocs	7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40
188	scidocs	a65196dfff31425281c690a7f2ca65247147da6b
189	scidocs	ae0fb9c6ebb8ce12610c477d2388447a13dc4694
190	scidocs	4715401473dca02ebaa5bdd4d4003705ed91c380
191	scidocs	370fda29c5aaff285311a87824c5f28db33da021
192	robust04	301
193	robust04	354
194	robust04	434
195	robust04	370
196	robust04	306
197	robust04	401
198	robust04	450
199	robust04	357
200	robust04	343
201	robust04	352
202	robust04	439
203	robust04	331
204	robust04	395
205	robust04	307
206	robust04	374
207	robust04	426
208	robust04	304
209	robust04	389
210	robust04	367
211	robust04	436
212	robust04	391
213	robust04	438
214	robust04	424
215	robust04	319
216	robust04	425
217	robust04	446
218	robust04	324
219	robust04	688
220	robust04	347
221	robust04	422
222	robust04	360
223	robust04	383
224	robust04	398
225	robust04	404
226	robust04	415
227	robust04	390
228	robust04	431
229	robust04	400
230	robust04	332
231	robust04	412
232	robust04	353
233	robust04	700
234	robust04	408
235	robust04	428
236	robust04	435
237	robust04	418
238	robust04	318
239	robust04	656
240	robust04	346
241	robust04	392
242	fever	168637
243	fever	78985
244	fever	42274
245	fever	93952
246	fever	124042
247	fever	91254
248	fever	95429
249	fever	160825
250	fever	168622
251	fever	53668
252	fever	128856
253	fever	9825
254	fever	43460
255	fever	86095
256	fever	79366
257	fever	154940
258	fever	78652
259	fever	168631
260	fever	40528
261	fever	79429
262	fever	68623
263	fever	156098
264	fever	63093
265	fever	87942
266	fever	64131
267	fever	65830
268	fever	103767
269	fever	91843
270	fever	134680
271	fever	79264
272	fever	122970
273	fever	29534
274	fever	155484
275	fever	5900
276	fever	133295
277	fever	106966
278	fever	129558
279	fever	36952
280	fever	75897
281	fever	48891
282	fever	84329
283	fever	23172
284	fever	33166
285	fever	33009
286	fever	9824
287	fever	2389
288	fever	3656
289	fever	6462
290	fever	198565
291	fever	63731
292	arguana	test-environment-aeghhgwpe-pro02a
293	arguana	test-environment-aeghhgwpe-pro01a
294	arguana	test-environment-aeghhgwpe-pro03a
295	arguana	test-environment-aeghhgwpe-pro04a
296	arguana	test-environment-aeghhgwpe-con02a
297	arguana	test-environment-aeghhgwpe-con03a
298	arguana	test-environment-aeghhgwpe-con01a
299	arguana	test-environment-assgbatj-pro02a
300	arguana	test-environment-assgbatj-pro05a
301	arguana	test-environment-assgbatj-pro01a
302	arguana	test-environment-assgbatj-pro03a
303	arguana	test-environment-assgbatj-pro04a
304	arguana	test-environment-assgbatj-con02a
305	arguana	test-environment-assgbatj-con05a
306	arguana	test-environment-assgbatj-con04a
307	arguana	test-environment-assgbatj-con03a
308	arguana	test-environment-assgbatj-con01a
309	arguana	test-environment-aiahwagit-pro02a
310	arguana	test-environment-aiahwagit-pro05a
311	arguana	test-environment-aiahwagit-pro01a
312	arguana	test-environment-aiahwagit-pro03a
313	arguana	test-environment-aiahwagit-pro04a
314	arguana	test-environment-aiahwagit-con02a
315	arguana	test-environment-aiahwagit-con04a
316	arguana	test-environment-aiahwagit-con03a
317	arguana	test-environment-aiahwagit-con01a
318	arguana	test-environment-ehwsnwu-pro02a
319	arguana	test-environment-ehwsnwu-pro01a
320	arguana	test-environment-ehwsnwu-con02a
321	arguana	test-environment-ehwsnwu-con03a
322	arguana	test-environment-ehwsnwu-con01a
323	arguana	test-environment-chbwtlgcc-pro02a
324	arguana	test-environment-chbwtlgcc-pro01a
325	arguana	test-environment-chbwtlgcc-pro03a
326	arguana	test-environment-chbwtlgcc-pro04a
327	arguana	test-environment-chbwtlgcc-con02a
328	arguana	test-environment-chbwtlgcc-con03a
329	arguana	test-environment-chbwtlgcc-con01a
330	arguana	test-environment-opecewiahw-pro02a
331	arguana	test-environment-opecewiahw-pro01a
332	arguana	test-environment-opecewiahw-pro03a
333	arguana	test-environment-opecewiahw-pro04a
334	arguana	test-environment-opecewiahw-con02a
335	arguana	test-environment-opecewiahw-con04a
336	arguana	test-environment-opecewiahw-con03a
337	arguana	test-environment-opecewiahw-con01a
338	arguana	test-health-hdond-pro02a
339	arguana	test-health-hdond-pro01a
340	arguana	test-health-hdond-pro03a
341	arguana	test-health-hdond-pro04a
342	scifact	1
343	scifact	3
344	scifact	5
345	scifact	13
346	scifact	36
347	scifact	42
348	scifact	48
349	scifact	49
350	scifact	50
351	scifact	51
352	scifact	53
353	scifact	54
354	scifact	56
355	scifact	57
356	scifact	70
357	scifact	72
358	scifact	75
359	scifact	94
360	scifact	99
361	scifact	100
362	scifact	113
363	scifact	115
364	scifact	118
365	scifact	124
366	scifact	127
367	scifact	128
368	scifact	129
369	scifact	130
370	scifact	132
371	scifact	133
372	scifact	141
373	scifact	179
374	scifact	261
375	scifact	275
376	scifact	343
377	scifact	385
378	scifact	452
379	scifact	540
380	scifact	597
381	scifact	619
382	scifact	641
383	scifact	728
384	scifact	873
385	scifact	967
386	scifact	971
387	scifact	1029
388	scifact	1041
389	scifact	1132
390	scifact	1274
391	scifact	1379
392	trec-covid	1
393	trec-covid	2
394	trec-covid	3
395	trec-covid	4
396	trec-covid	5
397	trec-covid	6
398	trec-covid	7
399	trec-covid	8
400	trec-covid	9
401	trec-covid	10
402	trec-covid	11
403	trec-covid	12
404	trec-covid	13
405	trec-covid	14
406	trec-covid	15
407	trec-covid	16
408	trec-covid	17
409	trec-covid	18
410	trec-covid	19
411	trec-covid	20
412	trec-covid	21
413	trec-covid	22
414	trec-covid	23
415	trec-covid	24
416	trec-covid	25
417	trec-covid	26
418	trec-covid	27
419	trec-covid	28
420	trec-covid	29
421	trec-covid	30
422	trec-covid	31
423	trec-covid	32
424	trec-covid	33
425	trec-covid	34
426	trec-covid	35
427	trec-covid	36
428	trec-covid	37
429	trec-covid	38
430	trec-covid	39
431	trec-covid	40
432	trec-covid	41
433	trec-covid	42
434	trec-covid	43
435	trec-covid	44
436	trec-covid	45
437	trec-covid	46
438	trec-covid	47
439	trec-covid	48
440	trec-covid	49
441	trec-covid	50
442	climate-fever	87
443	climate-fever	100
444	climate-fever	133
445	climate-fever	180
446	climate-fever	181
447	climate-fever	207
448	climate-fever	243
449	climate-fever	293
450	climate-fever	311
451	climate-fever	322
452	climate-fever	351
453	climate-fever	404
454	climate-fever	418
455	climate-fever	447
456	climate-fever	449
457	climate-fever	451
458	climate-fever	467
459	climate-fever	474
460	climate-fever	496
461	climate-fever	503
462	climate-fever	508
463	climate-fever	532
464	climate-fever	534
465	climate-fever	551
466	climate-fever	554
467	climate-fever	556
468	climate-fever	559
469	climate-fever	575
470	climate-fever	593
471	climate-fever	616
472	climate-fever	621
473	climate-fever	676
474	climate-fever	677
475	climate-fever	678
476	climate-fever	699
477	climate-fever	703
478	climate-fever	708
479	climate-fever	745
480	climate-fever	755
481	climate-fever	763
482	climate-fever	815
483	climate-fever	849
484	climate-fever	861
485	climate-fever	880
486	climate-fever	903
487	climate-fever	906
488	climate-fever	952
489	climate-fever	972
490	climate-fever	978
491	climate-fever	983
492	hotpotqa	5a8b57f25542995d1e6f1371
493	hotpotqa	5a8c7595554299585d9e36b6
494	hotpotqa	5a85ea095542994775f606a8
495	hotpotqa	5adbf0a255429947ff17385a
496	hotpotqa	5abd94525542992ac4f382d2
497	hotpotqa	5a85b2d95542997b5ce40028
498	hotpotqa	5a87ab905542996e4f3088c1
499	hotpotqa	5a7bbb64554299042af8f7cc
500	hotpotqa	5a7166395542994082a3e814
501	hotpotqa	5a877e5d5542993e715abf7d
502	hotpotqa	5ab3b0bf5542992ade7c6e39
503	hotpotqa	5ab56e32554299637185c594
504	hotpotqa	5ab6d09255429954757d337d
505	hotpotqa	5a75e05c55429976ec32bc5f
506	hotpotqa	5ab3e45655429976abd1bcd4
507	hotpotqa	5ab29c24554299449642c932
508	hotpotqa	5ae0d4c9554299603e418468
509	hotpotqa	5a8133725542995ce29dcbdb
510	hotpotqa	5ae7a8175542993210983ed8
511	hotpotqa	5ae6050f55429929b0807a5e
512	hotpotqa	5adddccd5542997dc7907069
513	hotpotqa	5ae2070a5542994d89d5b313
514	hotpotqa	5ae22b8d554299234fd0440f
515	hotpotqa	5adf37a95542995ec70e8f97
516	hotpotqa	5abd259d55429924427fcf1a
517	hotpotqa	5a8a3e745542996c9b8d5e70
518	hotpotqa	5ac23ff0554299636651994d
519	hotpotqa	5ae4a3265542995ad6573de5
520	hotpotqa	5ae0361155429925eb1afc2c
521	hotpotqa	5abc0a5d5542993f40c73c64
522	hotpotqa	5a7cc50e554299452d57ba3e
523	hotpotqa	5abf63f15542997ec76fd3ea
524	hotpotqa	5a8ef2a75542995a26add583
525	hotpotqa	5a80721b554299485f5985ef
526	hotpotqa	5ab51dae5542991779162d82
527	hotpotqa	5a7571135542992d0ec05f98
528	hotpotqa	5a7a0e1e5542990783324e1a
529	hotpotqa	5a74106b55429979e288289e
530	hotpotqa	5a79311755429970f5fffe67
531	hotpotqa	5ab2d3df554299194fa9352c
532	hotpotqa	5a760ab65542994ccc918697
533	hotpotqa	5a7d54165542995f4f402256
534	hotpotqa	5ab859a955429934fafe6d7b
535	hotpotqa	5add61d65542995b365fab21
536	hotpotqa	5a8e068b5542995085b37384
537	hotpotqa	5abbf698554299114383a0b5
538	hotpotqa	5a8e1027554299653c1aa15f
539	hotpotqa	5a77724455429972597f153e
540	hotpotqa	5ab96ab755429970cfb8eacd
541	hotpotqa	5a8a43eb5542996c9b8d5e82
542	trec-news	870
543	trec-news	872
544	trec-news	830
545	trec-news	874
546	trec-news	831
547	trec-news	875
548	trec-news	832
549	trec-news	876
550	trec-news	833
551	trec-news	834
552	trec-news	878
553	trec-news	879
554	trec-news	837
555	trec-news	838
556	trec-news	839
557	trec-news	880
558	trec-news	882
559	trec-news	883
560	trec-news	840
561	trec-news	884
562	trec-news	841
563	trec-news	885
564	trec-news	842
565	trec-news	843
566	trec-news	844
567	trec-news	845
568	trec-news	846
569	trec-news	847
570	trec-news	848
571	trec-news	849
572	trec-news	850
573	trec-news	851
574	trec-news	852
575	trec-news	853
576	trec-news	854
577	trec-news	856
578	trec-news	857
579	trec-news	858
580	trec-news	859
581	trec-news	860
582	trec-news	861
583	trec-news	862
584	trec-news	863
585	trec-news	864
586	trec-news	866
587	trec-news	867
588	trec-news	869
589	trec-news	826
590	trec-news	827
591	trec-news	829
592	nq	test401
593	nq	test942
594	nq	test1749
595	nq	test2341
596	nq	test50
597	nq	test65
598	nq	test93
599	nq	test249
600	nq	test324
601	nq	test347
602	nq	test382
603	nq	test447
604	nq	test448
605	nq	test546
606	nq	test676
607	nq	test719
608	nq	test766
609	nq	test773
610	nq	test816
611	nq	test863
612	nq	test894
613	nq	test985
614	nq	test1126
615	nq	test1148
616	nq	test1177
617	nq	test1230
618	nq	test1252
619	nq	test1324
620	nq	test1328
621	nq	test1388
622	nq	test1390
623	nq	test1399
624	nq	test1403
625	nq	test1451
626	nq	test1508
627	nq	test1517
628	nq	test1590
629	nq	test1600
630	nq	test1612
631	nq	test1613
632	nq	test1644
633	nq	test1658
634	nq	test1667
635	nq	test1756
636	nq	test1770
637	nq	test1880
638	nq	test1896
639	nq	test2015
640	nq	test2040
641	nq	test2053
642	signal1m	c1c5dee9-77a1-494b-820d-88bbe24fb733
643	signal1m	e7fc9f97-0952-4481-951b-583a3f17893e
644	signal1m	203806f6-13f7-4edb-9d8b-d0d063285081
645	signal1m	11086b61-d705-4134-8ab0-ad944b31c898
646	signal1m	4bc04c2f-2d01-42d5-8311-e4005950d20f
647	signal1m	17e7c861-f3cf-49d3-bf93-4daf4a99324c
648	signal1m	0429b914-907a-4d79-aed8-5e2a7ebaa230
649	signal1m	175bbfbd-b5f9-4bb3-bfa2-a697633060d3
650	signal1m	23432c8f-b9a6-42ac-8d41-9375967c8c4c
651	signal1m	eaac395b-6671-4b7e-80c9-2a81f1492aad
652	signal1m	1e8e36b3-ffbc-4618-b9f8-687ac4ec9883
653	signal1m	07e1a288-d7e5-4565-8936-9ca9d246c423
654	signal1m	8c014427-87f3-4686-880c-a7ee6e14cc89
655	signal1m	ef972152-a7fb-4823-9895-62be487d9eaa
656	signal1m	62821356-38aa-4ed6-90d8-1c32a2e99a8e
657	signal1m	92ae56ba-2a40-46e7-8788-f5bf9a9dfb56
658	signal1m	00ecb565-8dcb-443e-875c-71babdce2269
659	signal1m	bb487a6c-0c13-4a30-a22b-bd865fef9f01
660	signal1m	3a87affa-bcb1-46ad-a999-4a1e03869477
661	signal1m	899a8c22-3bf4-4274-ae6b-d3ac4ee451e3
662	signal1m	e8097d28-cfda-4850-bbba-2e082da3511e
663	signal1m	5811057c-6732-4b37-b04c-ddf0a75a7b51
664	signal1m	1a0e4778-5711-48a0-879f-c5d0490c3918
665	signal1m	4a8f4814-0fd9-4ab0-8c4c-c873b56269ff
666	signal1m	86ffe840-0a6b-4e7d-9490-e24636a3a214
667	signal1m	f853bd19-8f5b-468d-a261-a2cb9c7407bc
668	signal1m	0b3bea50-3a2c-4d07-953e-45aca9988634
669	signal1m	7ba01d52-a333-461d-bd91-a3bd9d5c043c
670	signal1m	79407845-619e-4ab4-8b06-eee52d11db49
671	signal1m	9d543c22-80f6-4172-8491-06e1c278d6ff
672	signal1m	ef756748-9863-44d6-8cfc-66cbf0ccd975
673	signal1m	4433ef79-ce00-4ef3-b93d-f5d38901007d
674	signal1m	1478bf7b-1c23-4235-9ed2-b8c287fc952c
675	signal1m	04373281-0764-483e-a96f-481562918702
676	signal1m	79bb22c6-539f-4dd7-af2e-4d8672599d17
677	signal1m	9c2abfde-02c5-4342-8a24-7c929090a6f8
678	signal1m	6d9aec53-8d75-4e94-9535-23ddbb2841e2
679	signal1m	f5c00739-0880-4d50-b917-9d7ea72fae77
680	signal1m	2f802367-c298-4816-b9c9-fcc30910123a
681	signal1m	89036bd9-737d-4865-a461-a5883a14e46d
682	signal1m	2c64c5a7-09af-442f-a55c-000093ffbc26
683	signal1m	43fcbb87-a47a-45fa-a306-a83324ac9bc9
684	signal1m	94daebe1-46be-4efc-bbf8-22733d228e41
685	signal1m	5a07213b-7e81-4e0c-9dfa-758ae4c1ae3c
686	signal1m	f0c1a6e3-3fbd-4dff-8d29-9b11a56f8658
687	signal1m	bf88166e-76fe-4605-97df-bb63f5a1806c
688	signal1m	07db84bd-ac51-4821-a47a-c656dd1a2f96
689	signal1m	68047331-25e1-4af5-974b-766f1338bef0
690	signal1m	c24983f3-70bc-4e1e-b1ab-75d559adc338
691	signal1m	bfc58ab8-8af2-45cd-9e4d-7db7c25613ec
692	webis-touche2020	9
693	webis-touche2020	40
694	webis-touche2020	29
695	webis-touche2020	15
696	webis-touche2020	23
697	webis-touche2020	10
698	webis-touche2020	17
699	webis-touche2020	19
700	webis-touche2020	27
701	webis-touche2020	38
702	webis-touche2020	35
703	webis-touche2020	7
704	webis-touche2020	21
705	webis-touche2020	26
706	webis-touche2020	34
707	webis-touche2020	11
708	webis-touche2020	4
709	webis-touche2020	14
710	webis-touche2020	30
711	webis-touche2020	46
712	webis-touche2020	49
713	webis-touche2020	13
714	webis-touche2020	20
715	webis-touche2020	24
716	webis-touche2020	39
717	webis-touche2020	5
718	webis-touche2020	43
719	webis-touche2020	22
720	webis-touche2020	45
721	webis-touche2020	48
722	webis-touche2020	16
723	webis-touche2020	6
724	webis-touche2020	12
725	webis-touche2020	50
726	webis-touche2020	2
727	webis-touche2020	41
728	webis-touche2020	32
729	webis-touche2020	37
730	webis-touche2020	3
731	webis-touche2020	42
732	webis-touche2020	44
733	webis-touche2020	8
734	webis-touche2020	33
735	webis-touche2020	47
736	webis-touche2020	28
737	webis-touche2020	36
738	webis-touche2020	18
739	webis-touche2020	31
740	webis-touche2020	1
741	dbpedia-entity	INEX_LD-20120221
742	dbpedia-entity	INEX_LD-20120321
743	dbpedia-entity	INEX_LD-20120411
744	dbpedia-entity	INEX_LD-20120511
745	dbpedia-entity	INEX_LD-20120512
746	dbpedia-entity	INEX_LD-20120521
747	dbpedia-entity	INEX_LD-2009039
748	dbpedia-entity	INEX_LD-2009061
749	dbpedia-entity	INEX_LD-2009063
750	dbpedia-entity	INEX_LD-2010004
751	dbpedia-entity	INEX_LD-2010043
752	dbpedia-entity	INEX_LD-2010057
753	dbpedia-entity	INEX_LD-2010069
754	dbpedia-entity	INEX_LD-2012354
755	dbpedia-entity	INEX_LD-2012372
756	dbpedia-entity	INEX_XER-63
757	dbpedia-entity	INEX_XER-86
758	dbpedia-entity	INEX_XER-96
759	dbpedia-entity	INEX_XER-108
760	dbpedia-entity	INEX_XER-110
761	dbpedia-entity	INEX_XER-113
762	dbpedia-entity	INEX_XER-124
763	dbpedia-entity	INEX_XER-127
764	dbpedia-entity	INEX_XER-128
765	dbpedia-entity	INEX_XER-129
766	dbpedia-entity	INEX_XER-140
767	dbpedia-entity	INEX_XER-144
768	dbpedia-entity	QALD2_te-9
769	dbpedia-entity	QALD2_te-17
770	dbpedia-entity	QALD2_te-33
771	dbpedia-entity	QALD2_te-39
772	dbpedia-entity	QALD2_te-63
773	dbpedia-entity	QALD2_te-82
774	dbpedia-entity	QALD2_tr-26
775	dbpedia-entity	QALD2_tr-41
776	dbpedia-entity	QALD2_tr-49
777	dbpedia-entity	QALD2_tr-59
778	dbpedia-entity	QALD2_tr-64
779	dbpedia-entity	QALD2_tr-68
780	dbpedia-entity	QALD2_tr-70
781	dbpedia-entity	QALD2_tr-78
782	dbpedia-entity	QALD2_tr-79
783	dbpedia-entity	QALD2_tr-83
784	dbpedia-entity	QALD2_tr-89
785	dbpedia-entity	QALD2_tr-91
786	dbpedia-entity	SemSearch_ES-33
787	dbpedia-entity	SemSearch_ES-76
788	dbpedia-entity	SemSearch_LS-22
789	dbpedia-entity	SemSearch_LS-33
790	dbpedia-entity	QALD2_tr-51
